inspection_id,timestamp,ligne,produit,camera_id,defaut_detecte,type_defaut,confiance_ia_pct,score_qualite,largeur_mm,hauteur_mm,poids_g,temps_inspection_ms,decision,operateur_validation,shift,cout_non_qualite_mad
QC-00726,2026-05-19 10:30,Convoyeur C,Boîte D,CAM-7,False,Aucun,77.41,88.87,52.0,77.53,119.85,47.0,Accepté,Validé,Nuit,5.44
QC-00727,2026-06-03 14:00,Machine Vision 2,Boîte D,CAM-8,True,Assemblage,64.34,34.78,48.21,77.26,135.53,102.0,Accepté,Non vérifié,Après-midi,29.65
QC-00728,2026-02-04 22:00,Machine Vision 2,Pièce C,CAM-2,False,Aucun,95.28,66.61,51.37,85.11,119.3,71.8,Accepté,Corrigé,Nuit,0.07
QC-00729,2026-06-13 13:15,Convoyeur C,Pièce B,CAM-7,False,Aucun,80.61,62.4,54.07,81.22,132.01,80.7,Accepté,Corrigé,Après-midi,7.67
QC-00730,2026-03-12 22:00,Machine Vision 1,Pièce A,CAM-7,True,Rayure,94.75,53.86,51.02,81.68,111.93,153.2,Rejet,Non vérifié,Après-midi,156.98
QC-00731,2026-01-14 09:30,Machine Vision 2,Pièce B,CAM-4,True,Dimension,62.64,36.55,47.94,80.13,124.66,74.0,Accepté,Non vérifié,Nuit,156.05
QC-00732,2026-06-12 16:00,Machine Vision 1,Pièce B,CAM-3,False,Aucun,84.71,53.97,48.77,86.15,115.1,27.3,Accepté,Non vérifié,Après-midi,4.36
QC-00733,2026-04-10 15:45,Machine Vision 2,Pièce C,CAM-8,False,Aucun,89.89,50.64,51.76,78.8,114.18,135.8,Accepté,Validé,Nuit,7.07
QC-00734,2026-02-21 21:45,Machine Vision 1,Boîte D,CAM-8,False,Aucun,80.57,94.52,49.55,78.66,128.7,174.2,Accepté,Non vérifié,Nuit,1.39
QC-00735,2026-06-04 22:30,Ligne Assemblage B,Boîte D,CAM-8,False,Aucun,84.41,68.05,48.94,82.88,116.81,39.9,Accepté,Validé,Après-midi,1.91
QC-00736,2026-04-02 22:15,Machine Vision 1,Boîte D,CAM-1,True,Fissure,,25.9,48.52,77.96,127.12,14.8,Rejet,Non vérifié,Après-midi,146.35
QC-00737,2026-03-06 19:45,Presse A,Pièce A,CAM-2,False,Aucun,71.79,54.77,50.08,83.17,120.78,43.7,Accepté,Non vérifié,Matin,3.24
QC-00738,2026-05-01 14:00,Convoyeur C,Pièce C,CAM-5,True,Assemblage,67.2,64.03,48.25,82.62,120.54,42.5,Accepté,Validé,Matin,13.46
QC-00739,2026-03-16 06:15,Machine Vision 1,Pièce B,CAM-6,True,Déformation,67.07,65.43,46.47,83.68,127.61,32.6,Accepté,Non vérifié,Après-midi,154.27
QC-00740,2026-01-30 22:15,Machine Vision 2,Pièce A,CAM-4,False,Aucun,88.94,72.82,48.86,71.66,144.49,30.7,Accepté,Non vérifié,Matin,2.84
QC-00741,2026-06-17 08:15,Machine Vision 1,Boîte D,CAM-7,False,Aucun,87.29,52.74,49.55,81.34,117.88,149.1,Accepté,Validé,Nuit,5.95
QC-00742,2026-06-09 20:30,Machine Vision 2,Boîte D,CAM-3,False,Aucun,87.11,95.44,50.15,85.7,118.92,156.3,Accepté,Validé,Après-midi,2.37
QC-00743,2026-04-10 10:30,Machine Vision 1,Pièce C,CAM-6,False,Aucun,94.21,64.02,49.25,75.98,112.23,83.7,Accepté,Validé,Nuit,4.67
QC-00744,2026-02-07 15:30,Machine Vision 2,Pièce B,CAM-2,False,Aucun,86.18,51.68,52.89,86.74,113.88,246.9,Accepté,Non vérifié,Après-midi,0.61
QC-00745,2026-03-13 13:45,Convoyeur C,Pièce C,CAM-1,False,Aucun,71.55,82.08,47.67,77.22,118.64,204.0,Accepté,Corrigé,Matin,5.75
QC-00746,2026-03-22 09:15,Convoyeur C,Pièce A,CAM-2,True,Déformation,96.5,71.2,48.73,78.76,117.9,97.1,Rejet,Corrigé,Nuit,110.49
QC-00747,2026-03-25 18:15,Convoyeur C,Pièce A,CAM-8,False,Aucun,81.47,73.15,48.57,77.97,111.74,68.0,Accepté,Non vérifié,Matin,3.77
QC-00748,2026-02-26 20:00,Ligne Assemblage B,Pièce B,CAM-6,False,Aucun,82.5,56.63,55.49,77.94,109.65,70.2,Accepté,Corrigé,Matin,4.64
QC-00749,2026-02-10 10:15,Presse A,Pièce A,CAM-7,False,Aucun,70.92,79.28,52.55,83.72,129.8,198.6,Accepté,Non vérifié,Après-midi,2.24
QC-00750,2026-01-26 10:45,Ligne Assemblage B,Pièce B,CAM-4,True,Couleur,88.53,60.84,49.86,79.26,132.32,36.5,Rejet,Corrigé,Nuit,78.48
QC-00751,2026-03-02 20:45,Convoyeur C,Pièce A,CAM-5,False,Aucun,87.67,87.26,51.2,77.68,116.09,47.7,Accepté,Corrigé,Après-midi,2.96
QC-00752,2026-01-03 17:15,Convoyeur C,Pièce B,CAM-2,False,Aucun,77.93,74.66,50.51,77.88,120.06,24.4,Accepté,Validé,Matin,1.01
QC-00753,2026-06-19 15:45,Convoyeur C,Pièce C,CAM-6,False,Aucun,83.24,72.37,49.37,79.03,124.26,61.5,Accepté,Corrigé,Nuit,0.7
QC-00754,2026-03-13 13:30,Convoyeur C,Pièce A,CAM-6,False,Aucun,87.68,60.54,47.42,83.43,129.85,37.3,Accepté,Validé,Après-midi,4.78
QC-00755,2026-02-10 13:15,Convoyeur C,Boîte D,CAM-6,False,Aucun,79.56,65.29,48.71,77.84,110.23,108.6,Accepté,Non vérifié,Nuit,8.0
QC-00756,2026-04-10 21:00,Machine Vision 1,Boîte D,CAM-7,True,Assemblage,63.58,45.92,51.0,79.52,127.31,47.3,Accepté,Corrigé,Après-midi,157.22
QC-00757,2026-05-03 18:30,Convoyeur C,Pièce A,CAM-8,False,Aucun,84.12,78.45,47.81,82.68,116.13,42.8,Accepté,Validé,Nuit,5.58
QC-00758,2026-03-24 06:00,Machine Vision 2,Pièce A,CAM-2,False,Aucun,98.06,52.11,48.82,76.14,116.19,150.8,Accepté,Non vérifié,Après-midi,6.97
QC-00759,2026-05-29 14:45,Ligne Assemblage B,Pièce B,CAM-3,False,Aucun,88.37,90.69,48.74,83.73,125.18,87.5,Accepté,Corrigé,Après-midi,2.88
QC-00760,2026-03-01 13:00,Convoyeur C,Pièce C,CAM-7,True,Déformation,73.08,56.47,52.93,80.26,112.16,94.0,Rejet,Validé,Après-midi,170.7
QC-00761,2026-01-18 08:30,Machine Vision 1,Pièce C,CAM-5,False,Aucun,89.61,92.98,53.34,80.82,116.21,21.8,Accepté,Non vérifié,Après-midi,2.78
QC-00762,2026-05-28 16:45,Convoyeur C,Pièce C,CAM-4,False,Aucun,95.01,55.45,47.94,76.27,105.32,49.2,Accepté,Corrigé,Nuit,2.27
QC-00763,2026-05-04 19:15,Presse A,Pièce C,CAM-1,False,Aucun,83.1,54.33,48.48,82.09,127.84,57.5,Accepté,Validé,Après-midi,6.22
QC-00764,2026-03-01 14:00,Presse A,Pièce A,CAM-5,False,Aucun,98.1,92.96,50.1,82.49,124.06,62.9,Accepté,Validé,Nuit,4.16
QC-00765,2026-02-06 09:45,Presse A,Boîte D,CAM-4,False,Aucun,98.35,75.41,47.41,79.29,114.3,91.7,Accepté,Validé,Nuit,0.02
QC-00766,2026-03-12 12:15,Convoyeur C,Pièce B,CAM-6,False,Aucun,95.97,91.21,54.41,82.11,116.55,129.6,Accepté,Validé,Nuit,7.73
QC-00767,2026-06-09 13:00,Ligne Assemblage B,Pièce B,CAM-6,True,Fissure,92.34,40.94,48.53,80.84,113.66,80.9,Rejet,Non vérifié,Après-midi,83.26
QC-00768,2026-03-03 12:15,Convoyeur C,Pièce C,CAM-5,False,Aucun,87.2,98.89,49.77,78.19,106.06,82.3,Accepté,Non vérifié,Après-midi,1.94
QC-00769,2026-02-03 19:45,Machine Vision 1,Boîte D,CAM-8,False,Aucun,77.43,76.6,54.69,86.33,112.36,65.2,Accepté,Corrigé,Matin,4.95
QC-00770,2026-01-07 11:00,Presse A,Pièce C,CAM-1,False,Aucun,79.85,88.36,48.47,76.64,129.98,257.5,Accepté,Validé,Matin,7.94
QC-00771,2026-04-24 16:00,Ligne Assemblage B,Pièce B,CAM-8,False,Aucun,72.66,90.85,52.7,81.82,135.85,225.4,Accepté,Validé,Nuit,3.12
QC-00772,2026-02-21 12:15,Ligne Assemblage B,Pièce C,CAM-7,True,Couleur,87.31,30.77,49.49,79.57,124.99,95.6,Rejet,Non vérifié,Nuit,135.42
QC-00773,2026-05-16 22:00,Convoyeur C,Boîte D,CAM-6,False,Aucun,92.15,91.16,53.95,83.06,121.31,116.2,Accepté,Validé,Matin,7.48
QC-00774,2026-05-08 09:30,Ligne Assemblage B,Pièce A,CAM-6,False,Aucun,81.1,82.79,48.74,80.38,118.6,31.3,Accepté,Non vérifié,Matin,3.4
QC-00775,2026-03-20 11:30,Machine Vision 2,Pièce C,CAM-6,True,Rayure,78.66,43.23,50.23,80.56,107.2,128.5,Rejet,Validé,Nuit,73.54
QC-00776,2026-03-13 21:45,Machine Vision 1,Pièce C,CAM-6,False,Aucun,77.63,63.87,47.22,80.81,122.36,108.9,Accepté,Corrigé,Nuit,6.07
QC-00777,2026-04-18 22:15,Machine Vision 2,Boîte D,CAM-5,False,Aucun,85.67,93.83,48.73,74.3,113.92,55.2,Accepté,Corrigé,Matin,2.07
QC-00778,2026-05-25 22:45,Ligne Assemblage B,Pièce B,CAM-4,True,Rayure,72.7,35.25,49.78,83.44,124.93,60.0,Rejet,Non vérifié,Nuit,99.58
QC-00779,2026-03-25 15:30,Machine Vision 2,Pièce B,CAM-3,False,Aucun,77.7,82.21,49.58,73.91,124.81,54.5,Accepté,Non vérifié,Après-midi,5.52
QC-00780,2026-03-03 10:30,Ligne Assemblage B,Pièce B,CAM-5,False,Aucun,84.05,72.46,46.63,87.62,127.9,76.2,Accepté,Corrigé,Après-midi,0.55
QC-00781,2026-06-11 14:45,Machine Vision 1,Pièce A,CAM-3,True,Couleur,73.09,63.84,,76.83,121.84,27.1,Rejet,Non vérifié,Matin,52.61
QC-00782,2026-03-21 15:45,Ligne Assemblage B,Pièce C,CAM-2,True,Rayure,85.07,54.88,50.56,78.14,111.27,135.1,Rejet,Corrigé,Nuit,64.51
QC-00783,2026-05-18 22:30,Machine Vision 1,Boîte D,CAM-4,False,Aucun,71.46,50.59,54.08,85.02,140.99,90.7,Accepté,Validé,Matin,2.97
QC-00784,2026-02-25 22:00,Ligne Assemblage B,Pièce C,CAM-5,False,Aucun,90.46,71.62,51.71,80.95,116.99,87.3,Accepté,Corrigé,Matin,1.35
QC-00785,2026-04-20 07:45,Presse A,Pièce A,CAM-7,False,Aucun,85.96,84.96,52.85,80.39,119.42,54.6,Accepté,Validé,Après-midi,1.54
QC-00786,2026-03-13 08:45,Convoyeur C,Boîte D,CAM-4,False,Aucun,70.97,61.75,47.54,84.8,105.94,71.6,Accepté,Corrigé,Matin,7.59
QC-00787,2026-02-13 11:45,Machine Vision 1,Pièce A,CAM-2,False,Aucun,96.74,79.38,50.68,82.35,122.74,190.9,Accepté,Non vérifié,Matin,6.69
QC-00788,2026-05-15 18:30,Convoyeur C,Pièce C,CAM-7,False,Aucun,73.53,63.49,48.98,73.26,121.03,,Accepté,Non vérifié,Après-midi,3.83
QC-00789,2026-04-22 16:45,Presse A,Pièce B,CAM-3,False,Aucun,79.28,58.61,49.7,78.83,118.17,53.4,Accepté,Validé,Après-midi,3.91
QC-00790,2026-02-25 18:15,Ligne Assemblage B,Boîte D,CAM-1,True,Dimension,68.05,66.49,50.45,82.2,111.04,153.4,Accepté,Corrigé,Après-midi,131.87
QC-00791,2026-02-09 18:15,Machine Vision 1,Pièce C,CAM-1,False,Aucun,83.37,69.68,47.19,84.65,122.93,59.0,Accepté,Non vérifié,Après-midi,5.59
QC-00792,2026-06-08 21:30,Convoyeur C,Pièce B,CAM-4,True,Assemblage,96.7,27.3,53.29,81.0,127.31,279.1,Rejet,Non vérifié,Après-midi,51.51
QC-00793,2026-06-19 16:30,Machine Vision 2,Pièce C,CAM-1,True,Couleur,69.9,38.19,48.21,85.13,121.36,62.8,Accepté,Corrigé,Matin,14.17
QC-00794,2026-04-21 06:00,Presse A,Pièce C,CAM-6,False,Aucun,72.0,55.23,48.13,73.61,112.88,146.2,Accepté,Non vérifié,Matin,6.62
QC-00795,2026-04-17 13:15,Machine Vision 2,Pièce A,CAM-7,True,Rayure,96.14,37.44,49.53,82.14,123.75,191.0,Rejet,Validé,Après-midi,84.43
QC-00796,2026-04-15 21:00,Ligne Assemblage B,Pièce A,CAM-3,False,Aucun,93.88,98.57,49.43,79.39,112.11,41.6,Accepté,Corrigé,Après-midi,0.81
QC-00797,2026-02-23 22:00,Ligne Assemblage B,Pièce A,CAM-5,False,Aucun,86.9,57.73,49.67,83.22,118.9,118.3,Accepté,Non vérifié,Nuit,4.51
QC-00798,2026-03-10 19:15,Convoyeur C,Pièce A,CAM-8,False,Aucun,85.32,81.68,50.45,76.63,114.51,46.6,Accepté,Non vérifié,Après-midi,2.69
QC-00799,2026-04-11 07:00,Presse A,Pièce C,CAM-1,False,Aucun,95.54,64.65,48.05,79.05,127.4,101.2,Accepté,Validé,Matin,3.83
QC-00800,2026-06-25 16:30,Convoyeur C,Pièce C,CAM-4,False,Aucun,80.05,59.71,49.19,75.69,118.98,109.2,Accepté,Corrigé,Nuit,3.0
QC-00801,2026-03-03 19:00,Convoyeur C,Pièce B,CAM-7,False,Aucun,97.97,94.66,49.07,79.53,109.84,83.2,Accepté,Non vérifié,Après-midi,7.24
QC-00802,2026-01-07 10:15,Convoyeur C,Pièce A,CAM-4,False,Aucun,96.49,54.86,51.78,70.63,110.13,17.1,Accepté,Non vérifié,Nuit,6.61
QC-00803,2026-06-27 17:15,Machine Vision 1,Pièce A,CAM-1,False,Aucun,76.36,97.59,52.4,82.38,107.81,47.6,Accepté,Validé,Nuit,2.8
QC-00804,2026-02-12 12:45,Ligne Assemblage B,Boîte D,CAM-3,True,Fissure,64.04,38.46,48.23,84.39,124.37,59.1,Accepté,Corrigé,Matin,
QC-00805,2026-02-16 08:00,Presse A,Pièce A,CAM-5,False,Aucun,93.78,95.33,50.69,74.09,106.58,79.3,Accepté,Corrigé,Après-midi,7.87
QC-00806,2026-06-11 21:45,Ligne Assemblage B,Boîte D,CAM-5,False,Aucun,70.44,69.85,48.85,78.3,99.49,279.4,Accepté,Corrigé,Matin,3.98
QC-00807,2026-04-10 09:00,Ligne Assemblage B,Pièce C,CAM-5,False,Aucun,74.68,56.75,49.11,71.61,113.94,153.2,Accepté,Validé,Matin,0.99
QC-00808,2026-06-24 09:45,Ligne Assemblage B,Pièce A,CAM-4,False,Aucun,81.02,88.84,50.5,80.0,124.16,51.8,Accepté,Validé,Nuit,6.46
QC-00809,2026-02-16 11:30,Machine Vision 2,Boîte D,CAM-4,False,Aucun,77.79,97.25,46.96,83.23,113.17,182.1,Accepté,Validé,Après-midi,0.74
QC-00810,2026-06-19 21:15,Presse A,Pièce A,CAM-6,False,Aucun,82.84,97.07,50.0,78.51,119.99,61.1,Accepté,Corrigé,Matin,7.67
QC-00811,2026-03-29 07:15,Machine Vision 2,Pièce B,CAM-8,False,Aucun,72.65,61.38,52.19,75.35,108.85,78.3,Accepté,Corrigé,Matin,2.87
QC-00812,2026-02-17 15:45,Presse A,Pièce C,CAM-4,False,Aucun,97.9,56.35,52.47,78.26,127.86,122.3,Accepté,Corrigé,Après-midi,4.62
QC-00813,2026-06-28 12:00,Machine Vision 2,Pièce A,CAM-4,False,Aucun,84.25,89.74,52.28,76.25,117.68,87.2,Accepté,Validé,Nuit,4.46
QC-00814,2026-06-08 18:45,Presse A,Pièce A,CAM-4,False,Aucun,76.23,66.58,54.23,80.55,103.44,117.5,Accepté,Non vérifié,Nuit,3.41
QC-00815,2026-05-13 09:00,Machine Vision 2,Boîte D,CAM-5,False,Aucun,82.69,76.21,50.09,79.49,117.88,33.4,Accepté,Non vérifié,Matin,1.78
QC-00816,2026-04-22 11:30,Machine Vision 2,Pièce B,CAM-6,False,Aucun,80.42,93.17,50.36,73.69,112.7,59.5,Accepté,Validé,Matin,3.55
QC-00817,2026-02-04 18:00,Machine Vision 2,Pièce B,CAM-3,False,Aucun,89.97,89.27,48.52,80.73,129.59,163.6,Accepté,Validé,Nuit,4.23
QC-00818,2026-05-06 19:45,Machine Vision 1,Pièce B,CAM-1,False,Aucun,96.43,77.58,53.41,74.94,114.08,91.8,Accepté,Corrigé,Matin,4.07
QC-00819,2026-02-28 09:15,Ligne Assemblage B,Pièce A,CAM-5,False,Aucun,93.26,63.53,52.92,81.27,110.92,160.5,Accepté,Non vérifié,Après-midi,6.61
QC-00820,2026-02-03 07:15,Ligne Assemblage B,Boîte D,CAM-7,False,Aucun,88.45,78.3,50.85,81.56,114.38,69.4,Accepté,Non vérifié,Nuit,5.92
QC-00821,2026-05-23 16:30,Ligne Assemblage B,Pièce C,CAM-8,False,Aucun,87.47,76.7,49.93,83.59,120.33,123.1,Accepté,Corrigé,Matin,6.95
QC-00822,2026-06-23 06:45,Presse A,Pièce C,CAM-6,False,Aucun,85.46,73.05,48.3,82.32,122.51,8.1,Accepté,Corrigé,Après-midi,5.48
QC-00823,2026-03-30 21:00,Convoyeur C,Pièce A,CAM-3,False,Aucun,83.67,78.81,52.02,76.98,125.72,47.5,Accepté,Corrigé,Matin,2.93
QC-00824,2026-02-20 18:00,Machine Vision 1,Boîte D,CAM-3,True,Dimension,81.58,52.99,53.55,82.84,122.98,96.3,Rejet,Non vérifié,Nuit,171.23
QC-00825,2026-03-14 06:45,Machine Vision 1,Boîte D,CAM-8,True,Déformation,70.33,44.82,51.78,79.73,124.82,60.5,Accepté,Non vérifié,Nuit,178.46
QC-00826,2026-03-27 11:30,Machine Vision 1,Boîte D,CAM-7,True,Rayure,62.16,29.3,51.01,79.43,127.29,118.4,Accepté,Non vérifié,Nuit,59.12
QC-00827,2026-03-25 17:30,Machine Vision 1,Pièce B,CAM-2,False,Aucun,91.88,,52.53,83.34,134.26,28.1,Accepté,Validé,Matin,6.2
QC-00828,2026-06-24 19:30,Convoyeur C,Pièce A,CAM-4,False,Aucun,95.16,91.47,48.97,76.29,123.54,131.2,Accepté,Validé,Nuit,7.77
QC-00829,2026-03-10 10:45,Presse A,Pièce B,CAM-7,True,Rayure,91.7,57.59,47.58,85.86,122.8,9.9,Rejet,Non vérifié,Matin,94.01
QC-00830,2026-01-06 09:00,Ligne Assemblage B,Pièce C,CAM-8,False,Aucun,88.7,56.09,45.38,77.62,116.31,430.0,Accepté,Corrigé,Matin,5.85
QC-00831,2026-05-11 09:45,Machine Vision 2,Boîte D,CAM-6,False,Aucun,73.47,72.09,49.66,82.82,118.19,30.1,Accepté,Validé,Après-midi,0.99
QC-00832,2026-03-12 17:30,Ligne Assemblage B,Boîte D,CAM-2,False,Aucun,73.7,80.45,51.71,77.58,118.03,287.9,Accepté,Corrigé,Nuit,2.93
QC-00833,2026-02-09 06:30,Machine Vision 1,Pièce A,CAM-8,False,Aucun,74.7,87.46,50.8,83.93,119.11,25.6,Accepté,Validé,Matin,7.8
QC-00834,2026-06-15 22:45,Presse A,Boîte D,CAM-8,False,Aucun,92.11,71.61,48.4,77.98,108.83,70.0,Accepté,Corrigé,Nuit,0.62
QC-00835,2026-03-21 13:30,Machine Vision 2,Pièce C,CAM-7,False,Aucun,89.59,95.42,46.36,74.91,126.11,87.1,Accepté,Non vérifié,Après-midi,6.36
QC-00836,2026-06-03 19:45,Machine Vision 1,Boîte D,CAM-6,False,Aucun,90.84,95.66,47.64,82.14,120.72,164.6,Accepté,Non vérifié,Nuit,5.67
QC-00837,2026-01-03 17:00,Presse A,Pièce B,CAM-3,False,Aucun,75.15,61.41,51.51,74.78,118.31,115.2,Accepté,Corrigé,Matin,1.81
QC-00838,2026-04-18 12:15,Machine Vision 2,Pièce C,CAM-3,False,Aucun,86.08,56.54,52.0,77.46,133.67,154.0,Accepté,Non vérifié,Matin,0.1
QC-00839,2026-03-14 12:45,Presse A,Boîte D,CAM-3,False,Aucun,95.47,91.64,51.3,80.86,114.61,9.4,Accepté,Corrigé,Matin,6.44
QC-00840,2026-01-08 12:45,Machine Vision 1,Pièce A,CAM-3,True,Rayure,60.08,30.09,49.7,77.61,119.73,108.6,Accepté,Corrigé,Nuit,4.38
QC-00841,2026-06-23 20:15,Presse A,Pièce C,CAM-6,False,Aucun,89.79,60.96,50.63,82.36,118.77,163.4,Accepté,Corrigé,Matin,4.32
QC-00842,2026-05-11 06:30,Presse A,Pièce A,CAM-2,True,Fissure,57.3,47.44,51.42,80.1,119.48,65.4,Accepté,Validé,Nuit,86.93
QC-00843,2026-02-21 09:00,Machine Vision 1,Boîte D,CAM-8,False,Aucun,97.68,91.14,47.04,76.31,116.35,45.4,Accepté,Corrigé,Matin,2.75
QC-00844,2026-05-04 20:45,Machine Vision 2,Pièce C,CAM-1,True,Assemblage,82.39,45.59,51.52,80.46,103.42,94.7,Rejet,Non vérifié,Matin,162.32
QC-00845,2026-03-06 08:45,Presse A,Pièce A,CAM-3,False,Aucun,91.36,51.52,49.85,80.46,108.59,53.4,Accepté,Non vérifié,Après-midi,0.58
QC-00846,2026-01-09 06:15,Ligne Assemblage B,Pièce A,CAM-1,False,Aucun,95.72,60.5,50.51,79.23,122.14,41.9,Accepté,Non vérifié,Après-midi,6.01
QC-00847,2026-01-16 10:00,Ligne Assemblage B,Boîte D,CAM-2,False,Aucun,80.21,81.48,49.09,79.78,113.4,71.6,Accepté,Validé,Après-midi,2.45
QC-00848,2026-04-03 12:30,Machine Vision 2,Pièce B,CAM-2,True,Couleur,61.97,57.12,48.89,84.64,100.87,24.8,Accepté,Non vérifié,Matin,165.66
QC-00849,2026-04-18 17:45,Presse A,Pièce A,CAM-6,False,Aucun,87.21,92.7,51.0,76.31,116.45,222.6,Accepté,Corrigé,Nuit,4.28
QC-00850,2026-01-03 08:30,Machine Vision 1,Pièce B,CAM-4,False,Aucun,92.59,74.18,49.95,83.68,138.79,162.4,Accepté,Validé,Nuit,6.42
QC-00851,2026-04-23 22:15,Ligne Assemblage B,Pièce B,CAM-1,True,Dimension,59.24,38.62,50.79,79.11,131.97,55.9,Accepté,Corrigé,Matin,57.62
QC-00852,2026-01-19 08:30,Ligne Assemblage B,Pièce C,CAM-4,False,Aucun,79.25,81.81,49.6,81.05,117.77,67.6,Accepté,Non vérifié,Après-midi,4.64
QC-00853,2026-01-16 14:30,Ligne Assemblage B,Pièce C,CAM-6,True,Couleur,71.43,69.92,50.52,82.07,108.2,93.3,Accepté,Corrigé,Nuit,58.83
QC-00854,2026-06-10 06:30,Machine Vision 2,Pièce A,CAM-1,False,Aucun,83.16,79.27,49.05,90.04,118.69,22.2,Accepté,Corrigé,Nuit,2.85
QC-00855,2026-01-01 11:30,Presse A,Pièce C,CAM-7,False,Aucun,93.04,78.44,47.99,79.86,123.69,114.6,Accepté,Non vérifié,Nuit,2.65
QC-00856,2026-04-01 08:15,Ligne Assemblage B,Pièce B,CAM-3,False,Aucun,72.21,87.01,49.74,79.34,129.04,5.5,Accepté,Non vérifié,Matin,6.06
QC-00857,2026-03-18 12:15,Presse A,Pièce A,CAM-5,False,Aucun,90.69,94.27,47.38,81.54,107.8,25.5,Accepté,Corrigé,Matin,6.71
QC-00858,2026-04-30 07:00,Presse A,Pièce C,CAM-6,True,Fissure,95.37,58.0,49.21,78.83,106.62,149.4,Rejet,Validé,Après-midi,157.12
QC-00859,2026-05-16 21:15,Ligne Assemblage B,Pièce B,CAM-4,True,Déformation,66.02,67.52,49.89,80.73,107.25,79.0,Accepté,Corrigé,Nuit,134.59
QC-00860,2026-02-08 13:15,Machine Vision 2,Pièce B,CAM-3,False,Aucun,71.71,95.71,51.01,81.44,107.82,72.7,Accepté,Non vérifié,Nuit,5.94
QC-00861,2026-06-05 10:45,Convoyeur C,Boîte D,CAM-1,False,Aucun,80.54,83.12,48.98,77.96,119.16,190.8,Accepté,Validé,Nuit,7.32
QC-00862,2026-04-03 06:45,Machine Vision 2,Pièce A,CAM-5,False,Aucun,85.99,66.08,53.58,80.47,115.31,49.0,Accepté,Non vérifié,Matin,5.79
QC-00863,2026-04-06 20:00,Machine Vision 1,Pièce C,CAM-4,False,Aucun,82.39,53.61,51.07,78.95,114.62,432.6,Accepté,Corrigé,Matin,0.96
QC-00864,2026-02-17 17:00,Machine Vision 1,Pièce A,CAM-3,False,Aucun,72.11,65.27,57.2,76.49,128.13,105.8,Accepté,Non vérifié,Nuit,4.85
QC-00865,2026-06-14 22:00,Machine Vision 1,Boîte D,CAM-8,True,Rayure,76.73,46.79,50.69,78.26,120.26,145.4,Rejet,Validé,Nuit,134.44
QC-00866,2026-01-27 06:15,Machine Vision 1,Boîte D,CAM-1,True,Rayure,85.14,54.97,47.09,78.19,133.95,257.3,Rejet,Corrigé,Nuit,3.01
QC-00867,2026-02-05 16:00,Machine Vision 2,Pièce A,CAM-7,False,Aucun,98.89,91.46,49.07,82.34,114.56,120.3,Accepté,Corrigé,Matin,7.2
QC-00868,2026-03-29 08:00,Machine Vision 2,Pièce B,CAM-7,False,Aucun,86.88,86.19,46.59,75.77,105.01,105.5,Accepté,Non vérifié,Nuit,4.59
QC-00869,2026-01-27 12:30,Machine Vision 1,Pièce B,CAM-1,True,Rayure,89.21,55.66,52.75,80.59,130.95,313.4,Rejet,Corrigé,Nuit,165.46
QC-00870,2026-01-18 13:30,Ligne Assemblage B,Pièce B,CAM-2,True,Fissure,69.63,46.18,44.9,80.33,112.3,140.8,Accepté,Non vérifié,Après-midi,56.49
QC-00871,2026-06-21 21:15,Convoyeur C,Boîte D,CAM-8,False,Aucun,80.63,61.07,49.3,86.03,109.59,56.9,Accepté,Non vérifié,Matin,0.02
QC-00872,2026-06-13 15:30,Machine Vision 1,Pièce A,CAM-3,False,Aucun,93.85,54.38,51.97,80.64,120.06,122.4,Accepté,Validé,Après-midi,1.1
QC-00873,2026-03-19 17:30,Machine Vision 1,Pièce C,CAM-2,True,Déformation,93.42,40.13,50.6,77.76,118.36,,Rejet,Corrigé,Matin,93.77
QC-00874,2026-03-06 22:45,Ligne Assemblage B,Pièce A,CAM-5,False,Aucun,77.78,87.53,48.07,80.96,114.28,321.7,Accepté,Corrigé,Après-midi,1.85
QC-00875,2026-01-29 15:30,Convoyeur C,Pièce B,CAM-6,False,Aucun,84.71,62.2,48.86,78.13,117.36,45.0,Accepté,Corrigé,Après-midi,5.9
QC-00876,2026-01-29 19:30,Machine Vision 1,Boîte D,CAM-1,False,Aucun,82.63,96.5,51.25,75.7,128.86,40.7,Accepté,Validé,Matin,7.39
QC-00877,2026-03-15 20:45,Convoyeur C,Pièce C,CAM-8,False,Aucun,78.66,96.67,50.96,76.37,138.1,36.2,Accepté,Validé,Nuit,4.83
QC-00878,2026-03-07 09:45,Presse A,Pièce A,CAM-4,False,Aucun,90.95,90.06,50.25,79.17,128.03,173.3,Accepté,Validé,Après-midi,3.45
QC-00879,2026-02-07 06:15,Machine Vision 1,Pièce C,CAM-2,False,Aucun,73.55,97.48,48.04,77.29,120.33,145.8,Accepté,Validé,Matin,3.66
QC-00880,2026-02-26 08:00,Machine Vision 2,Pièce C,CAM-1,False,Aucun,96.28,50.26,49.18,79.65,105.42,82.2,Accepté,Corrigé,Après-midi,2.74
QC-00881,2026-02-21 09:00,Machine Vision 2,Pièce B,CAM-8,False,Aucun,90.86,99.39,50.34,77.03,110.25,48.2,Accepté,Corrigé,Matin,6.31
QC-00882,2026-03-02 11:45,Presse A,Pièce B,CAM-7,False,Aucun,89.29,61.83,49.89,85.06,116.51,14.8,Accepté,Non vérifié,Nuit,4.61
